Application ID,City,Zip,Application Submission Date,Facility Type,Sector,PV Capacity (kW),Geothermal Capacity (tons),Wind Capacity (kW),Solar Water Capacity (sq ft),Total System Costs ($),Total Rebate,Mounting Location,PPA/Lease,Payment Status
5861,Milton,19968,02/27/2015,PV,residential,6000,,,,32400.00,4500.00,rooftop,owned,Paid
5862,Newark,19713,02/18/2015,PV,residential,6630,,,,33150.00,4657.50,rooftop,ppa,Paid
5863,Wilmington,19808,02/18/2015,PV,residential,3315,,,,16575.00,2817.75,rooftop,ppa,Paid
5865,Middletown,19709,03/03/2015,PV,residential,8750,,,,32638.00,5187.50,rooftop,lease,Unpaid
5867,New Castle,19720,02/20/2015,PV,residential,6250,,,,23313.00,4562.50,rooftop,lease,Unpaid
5869,Middletown,19709,02/20/2015,PV,residential,9000,,,,35460.00,5250.00,rooftop,lease,Pending
5871,New Castle,19720,03/03/2015,PV,residential,4950,,,,25000.00,4207.50,rooftop,owned,Paid
5873,Laurel,19956,04/15/2015,PV,residential,8400,,,,15796.00,5100.00,rooftop,owned,Paid
5875,Newark,19702,02/24/2015,PV,residential,8750,,,,32638.00,5187.50,rooftop,lease,Unpaid
5877,New Castle,19720,02/24/2015,PV,residential,8750,,,,27580.00,5187.50,rooftop,lease,Pending
5878,Bethany Beach,19939,02/15/2016,Geothermal,residential,,5,,,31875.00,3700.00,,,Paid
5879,Middletown,19709,02/24/2015,PV,residential,9000,,,,45000.00,5250.00,rooftop,ppa,Paid
5882,Townsend,19734,02/25/2015,PV,residential,5750,,,,21448.00,4437.50,rooftop,lease,Unpaid
5883,Bear,19701,02/26/2015,PV,residential,5250,,,,26250.00,4312.50,rooftop,ppa,Paid
5884,Wilmington,19808,02/26/2015,PV,residential,6120,,,,63750.00,4530.00,rooftop,lease,Paid
5885,New Castle,19720,02/26/2015,PV,residential,2040,,,,10200.00,1734.00,rooftop,lease,Paid
5886,Millsboro,19966,02/26/2015,PV,residential,5865,,,,49725.00,4466.25,rooftop,ppa,Paid
5887,Dover,19901,02/26/2015,PV,residential,6885,,,,34425.00,4721.25,rooftop,lease,Paid
5888,Bethany Beach,19930,02/26/2015,PV,residential,6885,,,,34425.00,4721.25,rooftop,lease,Paid
5889,New Castle,19720,02/26/2015,PV,residential,4080,,,,20400.00,3468.00,rooftop,ppa,Paid
5890,Ocean View,19970,03/03/2015,PV,residential,5100,,,,25500.00,4275.00,rooftop,lease,Paid
5891,Middletown,19709,02/26/2015,PV,residential,2040,,,,44625.00,1734.00,rooftop,lease,Paid
5892,Wilmington,19805,02/26/2015,PV,residential,4590,,,,35700.00,3901.50,rooftop,lease,Paid
5893,Townsend,19734,02/26/2015,PV,residential,5865,,,,29325.00,4466.25,rooftop,ppa,Paid
5894,Middletown,19709,02/27/2015,PV,residential,6630,,,,33150.00,4657.50,rooftop,ppa,Paid
5895,Newark,19711,02/27/2015,PV,residential,8160,,,,40800.00,5040.00,rooftop,lease,Paid
5896,Milton,19968,06/26/2015,PV,residential,6000,,,,18000.00,4500.00,rooftop,lease,Paid
5897,Millsboro,19966,02/27/2015,PV,residential,7395,,,,36975.00,4848.75,rooftop,lease,Paid
5899,Rehoboth Beach,19971,06/26/2015,PV,residential,6500,,,,21710.00,4625.00,rooftop,owned,Paid
5900,Millsboro,19966,03/02/2015,PV,residential,5865,,,,29325.00,4466.25,rooftop,lease,Paid
5901,Wilmington,19810,03/02/2015,PV,residential,3060,,,,15300.00,2601.00,rooftop,ppa,Unpaid
5902,Bear,19701,03/02/2015,PV,residential,6120,,,,30600.00,4530.00,rooftop,ppa,Paid
5903,Newark,19711,03/02/2015,PV,residential,5865,,,,29325.00,4466.25,rooftop,ppa,Paid
5905,Townsend,19734,03/02/2015,PV,residential,7000,,,,26110.00,4750.00,rooftop,lease,Pending
5907,Clarksville,19970,04/02/2015,PV,residential,8400,,,,24851.00,5100.00,rooftop,owned,Paid
5909,Newark,19713,03/02/2015,PV,residential,7000,,,,26110.00,4750.00,rooftop,lease,Unpaid
5911,Wilmington,19808,03/03/2015,PV,residential,8250,,,,41250.00,5062.50,rooftop,ppa,Paid
5912,Hockessin,19707,04/02/2015,PV,residential,6925,,,,49910.00,4731.25,rooftop,owned,Paid
5913,Wilmington,19810,03/03/2015,PV,residential,6885,,,,34425.00,4721.25,rooftop,ppa,Paid
5914,Dover,19904,03/03/2015,PV,residential,9180,,,,76500.00,5295.00,rooftop,lease,Paid
5915,Wilmington,19805,03/03/2015,PV,residential,2880,,,,14400.00,2448.00,rooftop,ppa,Paid
5916,Wilmington,19804,03/03/2015,PV,residential,5000,,,,25000.00,4250.00,rooftop,ppa,Paid
5917,Millsboro,19966,03/03/2015,PV,residential,5720,,,,27500.00,4430.00,rooftop,lease,Paid
5919,New Castle,19720,03/03/2015,PV,residential,9000,,,,33570.00,5250.00,rooftop,lease,Unpaid
5921,Millville,19970,03/03/2015,PV,residential,7750,,,,30535.00,4937.50,rooftop,lease,Pending
5922,Milton,19968,04/07/2015,PV,residential,10080,,,,30000.00,5520.00,rooftop,owned,Paid
5924,Seaford,19973,03/04/2015,PV,residential,5500,,,,21670.00,4375.00,rooftop,owned,Pending
5926,Middletown,19709,03/04/2015,PV,residential,6000,,,,23640.00,4500.00,rooftop,lease,Unpaid
5928,Bear,19701,03/04/2015,PV,residential,6000,,,,22380.00,4500.00,rooftop,lease,Unpaid
5930,New Castle,19720,03/04/2015,PV,residential,9750,,,,36368.00,5437.50,rooftop,lease,Unpaid
5932,Middletown,19709,03/05/2015,PV,residential,10400,,,,38792.00,5600.00,rooftop,lease,Unpaid
5934,Newark,19713,04/24/2015,PV,residential,8910,,,,37500.00,5227.50,rooftop,owned,Paid
5936,Middletown,19709,03/05/2015,PV,residential,9000,,,,33570.00,5250.00,rooftop,lease,Pending
5938,Wilmington,19805,03/05/2015,PV,residential,2600,,,,9850.00,2210.00,rooftop,lease,Pending
5939,Millsboro,19966,03/05/2015,PV,residential,10500,,,,52500.00,5625.00,rooftop,lease,Paid
5940,Millsboro,19966,03/05/2015,PV,residential,8925,,,,44625.00,5231.25,rooftop,lease,Paid
5941,Bear,19701,03/05/2015,PV,residential,3570,,,,17850.00,3034.50,rooftop,lease,Paid
5942,Newark,19711,03/05/2015,PV,residential,6120,,,,47175.00,4530.00,rooftop,lease,Paid
5943,Newark,19702,03/05/2015,PV,residential,5610,,,,28050.00,4402.50,rooftop,ppa,Paid
5944,Rehoboth Beach,19971,03/05/2015,PV,residential,7395,,,,36975.00,4848.75,rooftop,lease,Paid
5945,Seaford,19973,03/06/2015,PV,residential,5100,,,,25500.00,4275.00,rooftop,ppa,Paid
5947,Camden,19934,03/06/2015,PV,residential,6000,,,,22380.00,4500.00,rooftop,lease,Pending
5948,Newark,19702,03/09/2015,PV,residential,7500,,,,37500.00,4875.00,rooftop,ppa,Paid
5950,Bear,19701,03/09/2015,PV,residential,6250,,,,23563.00,4562.50,rooftop,lease,Unpaid
5951,Lewes,19958,03/09/2015,PV,residential,5865,,,,29325.00,4466.25,rooftop,lease,Paid
5952,Middletown,19709,03/09/2015,PV,residential,8415,,,,42075.00,5103.75,rooftop,ppa,Paid
5954,Rehoboth Beach,19971,03/09/2015,PV,residential,14000,,,,37658.00,6500.00,rooftop,owned,Paid
5955,Rehoboth Beach,19971,03/09/2015,PV,residential,4590,,,,22950.00,3901.50,rooftop,ppa,Paid
5956,Dover,19901,03/09/2015,PV,residential,4590,,,,22950.00,3901.50,rooftop,lease,Paid
5958,Millsboro,19966,03/09/2015,PV,residential,6000,,,,22380.00,4500.00,rooftop,lease,Unpaid
5959,Wilmington,19802,04/06/2015,PV,residential,2295,,,,11475.00,1950.75,rooftop,ppa,Paid
5960,Lewes,19958,03/09/2015,PV,residential,3570,,,,17850.00,3034.50,rooftop,lease,Unpaid
5962,Wilmington,19810,03/09/2015,PV,residential,3570,,,,17850.00,3034.50,rooftop,lease,Unpaid
5963,Milton,19968,03/10/2015,PV,residential,16750,,,,73750.00,7187.50,rooftop,lease,Paid
5964,Newark,19711,03/24/2016,PV,residential,6250,,,,31250.00,1000.00,rooftop,ppa,Paid
5965,Dewey Beach,19971,03/12/2015,Geothermal,residential,,5,,,31000.00,3700.00,,,Paid
5966,Middletown,19709,03/11/2015,PV,residential,19500,,,,97500.00,7875.00,rooftop,ppa,Paid
5967,Delmar,19940,03/12/2015,PV,residential,4845,,,,24225.00,4118.25,rooftop,ppa,Paid
5968,Newark,19702,03/12/2015,PV,residential,2750,,,,13750.00,2337.50,rooftop,ppa,Paid
5969,Newark,19711,03/13/2015,PV,residential,12750,,,,63750.00,6187.50,rooftop,lease,Unpaid
5971,Bear,19701,03/13/2015,PV,residential,5880,,,,21932.00,4470.00,rooftop,lease,Pending
5973,Newark,19711,03/13/2015,PV,residential,5880,,,,21932.00,4470.00,rooftop,lease,Pending
5974,Townsend,19734,04/01/2015,PV,residential,8680,,,,25000.00,5170.00,rooftop,owned,Paid
5981,Townsend,19734,03/16/2015,PV,residential,7750,,,,29218.00,4937.50,rooftop,lease,Unpaid
5982,Rehoboth Beach,19971,03/17/2015,Geothermal,residential,,7,,,48585.00,5000.00,,,Paid
5984,Lewes,19958,03/17/2015,PV,non_residential,14000,,,,35560.00,6500.00,rooftop,owned,Paid
5986,Lewes,19958,03/17/2015,PV,residential,7500,,,,22950.00,4875.00,rooftop,owned,Paid
5987,Rehoboth Beach,19971,03/17/2015,PV,residential,11000,,,,38500.00,5750.00,rooftop,owned,Paid
5989,Hockessin,19707,03/17/2015,PV,residential,10250,,,,38643.00,5562.50,rooftop,lease,Pending
5999,Middletown,19709,04/02/2015,PV,residential,6480,,,,17496.00,4620.00,rooftop,owned,Paid
6006,Milton,19968,06/26/2015,PV,residential,5610,,,,29500.00,4402.50,rooftop,owned,Paid
6010,Milton,19968,11/02/2015,PV,residential,5500,,,,29500.00,4375.00,rooftop,owned,Paid
6013,Rehoboth Beach,19971,03/20/2015,PV,residential,4590,,,,28612.00,3901.50,rooftop,owned,Paid
6015,Smyrna,19977,03/19/2015,PV,residential,7000,,,,23870.00,4750.00,rooftop,lease,Unpaid
6023,Rehoboth Beach,19971,03/19/2015,PV,residential,9000,,,,28350.00,5250.00,rooftop,owned,Paid
6026,Ocean View,19970,04/09/2015,PV,residential,7500,,,,23958.00,4875.00,rooftop,owned,Pending
6028,Newark,19702,03/19/2015,PV,residential,8000,,,,29840.00,5000.00,rooftop,lease,Unpaid
6030,New Castle,19720,03/20/2015,PV,residential,5750,,,,21448.00,4437.50,rooftop,lease,Unpaid
6032,Townsend,19734,03/20/2015,PV,residential,9000,,,,33570.00,5250.00,rooftop,lease,Unpaid
6033,Wilmington,19808,03/23/2015,PV,residential,4080,,,,20400.00,3468.00,rooftop,ppa,Paid
6034,Wilmington,19808,03/23/2015,PV,residential,4845,,,,24225.00,4118.25,rooftop,lease,Paid
6036,Rehoboth Beach,19971,04/20/2015,PV,residential,8960,,,,23927.00,5240.00,rooftop,owned,Paid
6038,Rehoboth Beach,19971,04/20/2015,PV,residential,7840,,,,21432.00,4960.00,rooftop,owned,Paid
6040,Middeltown,19709,08/19/2015,PV,residential,9720,,,,31000.00,5430.00,ground,owned,Paid
6042,New Castle,19720,03/26/2015,PV,residential,3570,,,,17850.00,3034.50,rooftop,lease,Paid
6043,Wilmington,19807,03/26/2015,PV,residential,5100,,,,25500.00,4275.00,rooftop,ppa,Paid
6044,Bridgeville,19933,03/26/2015,PV,residential,5000,,,,25000.00,4250.00,rooftop,lease,Paid
6045,Newark,19702,03/26/2015,PV,residential,4590,,,,22950.00,3901.50,rooftop,lease,Paid
6046,Lewes,19958,06/26/2015,PV,residential,9000,,,,27000.00,5250.00,rooftop,lease,Paid
6048,Millsboro,19966,03/27/2015,PV,residential,5500,,,,20515.00,4375.00,rooftop,lease,Pending
6050,Magnolia,19962,03/27/2015,PV,residential,7750,,,,28908.00,4937.50,rooftop,lease,Unpaid
6052,Bear,19701,03/27/2015,PV,residential,11500,,,,42895.00,5875.00,rooftop,lease,Unpaid
6053,Bethany Beach,19930,05/26/2015,Geothermal,residential,,4,,,22550.00,3000.00,,,Paid
6055,Newark,19702,04/09/2015,PV,residential,8500,,,,31705.00,5125.00,rooftop,lease,Pending
6057,Bear,19701,04/01/2015,PV,residential,9990,,,,28500.00,5497.50,rooftop,owned,Paid
6059,Wilmington,19810,03/30/2015,PV,residential,5000,,,,18650.00,4250.00,rooftop,lease,Pending
6061,Millsboro,19966,03/31/2015,PV,residential,4845,,,,24225.00,4118.25,rooftop,lease,Paid
6062,Newark,19711,03/31/2015,PV,residential,9180,,,,45900.00,5295.00,rooftop,lease,Paid
6063,Newark,19713,03/31/2015,PV,residential,5610,,,,28050.00,4402.50,rooftop,lease,Paid
6065,New Castle,19720,03/31/2015,PV,residential,8250,,,,30773.00,5062.50,rooftop,lease,Pending
6067,Wilmington,19805,03/31/2015,PV,residential,5250,,,,19583.00,4312.50,rooftop,lease,Pending
6069,Bear,19701,04/01/2015,PV,residential,9000,,,,33570.00,5250.00,rooftop,lease,Pending
6070,Rehoboth Beach,19971,04/01/2015,PV,residential,9880,,,,49400.00,5470.00,rooftop,ppa,Paid
6073,Milford,19963,04/22/2015,PV,residential,8960,,,,26500.00,5240.00,rooftop,owned,Paid
6075,Lewes,19958-4845,09/03/2015,Geothermal,residential,,4,,,23500.00,3000.00,,,Paid
6077,Rehoboth Beach,19971,04/02/2015,PV,residential,8750,,,,43750.00,5187.50,rooftop,ppa,Paid
6080,Newark,19711,06/30/2015,PV,residential,9720,,,,31104.00,5430.00,rooftop,owned,Paid
6082,Townsend,19734,04/08/2015,PV,residential,6750,,,,25178.00,4687.50,rooftop,lease,Unpaid
6083,New Castle,19720,04/03/2015,PV,residential,2550,,,,35700.00,2167.50,rooftop,lease,Paid
6085,Townsend,19734,04/06/2015,PV,residential,6250,,,,23313.00,4562.50,rooftop,lease,Unpaid
6087,Millsboro,19966,04/06/2015,PV,residential,7000,,,,26110.00,4750.00,rooftop,lease,Pending
6089,Middletown,19709,04/14/2015,PV,residential,11500,,,,42895.00,5875.00,rooftop,owned,Unpaid
6093,Middletown,19709,05/19/2015,PV,residential,6750,,,,29768.00,4687.50,rooftop,owned,Paid
6095,Milton,19968,04/08/2015,PV,residential,5000,,,,16500.00,4250.00,rooftop,owned,Paid
