region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
10003011204,Delaware,39.8248405456543,39.80828857421875,-75.46399688720703,-75.50733947753906,39.817623138427734,-75.48628997802734,,0.0,0.0839630562552476,0.0,0.0,0.0,0.0,0.0,0.0,37.0,,9.25,,0.0,0.0,0.0,0.0,0.0,11066.26123046875,,"[[0,137],[5,329],[10,214],[15,86],[20,35],[25,19],[30,2],[35,1],[40,4],[50,2],[55,1],[65,4],[70,3],[80,2],[105,1],[150,1],[155,1],[165,1],[190,1],[260,1],[280,1]]",0.0,0.0
10003011205,Delaware,39.8289794921875,39.816951751708984,-75.50084686279297,-75.52802276611328,39.82333755493164,-75.51383209228516,1020.0,516.0,99.44827586206895,71.56726768377254,1098.0,6907.0,9108.0,6643.0,1232.0,40.0,24988.0,10.0,6247.0,286389.8767150879,2065566.9045043949,2671330.0888549793,1806311.883154297,364252.5971923828,11792.699951171877,7193851.350421139,"[[0,75],[5,168],[10,157],[15,72],[20,21],[25,9],[30,4],[35,1],[45,1],[50,1],[55,1],[65,1],[70,2],[80,1],[95,1],[215,1]]",4571.409322371883,0.0
10003011206,Delaware,39.829681396484375,39.80818939208984,-75.50733947753906,-75.53585052490234,39.81745910644531,-75.52494049072266,1020.0,1058.0,99.46127946127946,71.63168584969533,2464.0,21815.0,13321.0,13113.0,4627.0,40.0,55340.0,10.0,13835.0,638908.1296936035,6577545.818920897,3724097.062066651,3717764.162384034,1375796.9251281738,11830.983984375,16034112.098193357,"[[0,163],[5,350],[10,341],[15,114],[20,46],[25,13],[30,6],[35,1],[40,2],[45,3],[55,3],[60,4],[65,2],[70,1],[75,2],[80,1],[85,2],[115,1],[180,1],[680,1],[710,1]]",10189.047000164366,0.0
10003011300,Delaware,39.816951751708984,39.80215835571289,-75.49349212646484,-75.51515197753906,39.81005859375,-75.50521850585938,1020.0,652.0,99.51456310679612,79.51219512195122,1411.0,9372.0,10537.0,5502.0,10367.0,32.0,37189.0,8.0,9297.25,370403.8200622559,2818363.17248535,3102168.9977355963,1469099.6182556157,3110385.161755372,9324.212377929687,10870420.770294186,"[[0,152],[5,267],[10,143],[15,55],[20,6],[25,5],[30,7],[35,1],[40,3],[45,2],[60,1],[90,1],[100,1],[135,1],[195,1],[205,1],[300,1],[355,1],[595,1],[655,1],[695,1]]",6907.7244478395605,0.0
10003011400,Delaware,39.81241989135742,39.791561126708984,-75.50508880615234,-75.53572845458984,39.8018684387207,-75.5217514038086,1020.0,800.0,100.15243902439023,60.882800608828006,777.0,13663.0,11086.0,4958.0,19965.0,31.0,50449.0,7.75,12612.25,201649.456048584,4045020.4255310055,3184693.402410888,1368936.167041015,5949455.952893065,8910.916375732422,14749755.40392455,"[[0,190],[5,325],[10,167],[15,61],[20,22],[25,4],[30,3],[35,1],[40,1],[50,2],[60,1],[85,1],[110,1],[115,2],[130,1],[135,3],[140,2],[145,1],[150,2],[180,1],[200,1],[210,1],[225,1],[270,1],[290,1],[355,1],[360,1],[600,1],[1240,1]]",9372.88888409663,0.0
10003011500,Delaware,39.80921173095703,39.79399871826172,-75.53215026855469,-75.54920959472656,39.80191421508789,-75.54147338867188,1020.0,920.0,98.82903981264636,72.66982622432859,1343.0,15666.0,5747.0,6162.0,5927.0,27.0,34845.0,6.75,8711.25,354685.2493286133,4843935.523480223,1586494.7115905767,1710743.1072509766,1774551.7577697756,7991.22612915039,10270410.349420153,"[[0,272],[5,394],[10,165],[15,56],[20,14],[25,6],[30,2],[35,1],[40,1],[45,1],[50,1],[60,1],[70,2],[90,1],[125,1],[150,1],[735,1]]",6526.441446858009,0.0
10003011600,Delaware,39.7967414855957,39.77743148803711,-75.52391052246094,-75.54708099365234,39.78950119018555,-75.53861999511719,1020.0,941.0,99.32483120780196,71.07250755287009,965.0,13764.0,6881.0,8038.0,9686.0,25.0,39334.0,6.25,9833.5,251009.12631835937,4210322.464532472,1915868.4510131837,2266801.5996704097,2908002.053607178,7262.966009521484,11552003.695141597,"[[0,330],[5,370],[10,140],[15,64],[20,11],[25,2],[35,4],[40,1],[45,1],[50,2],[55,2],[80,1],[85,2],[90,1],[100,1],[110,1],[145,1],[150,1],[155,1],[180,2],[215,1],[300,1],[645,1]]",7340.843563712674,0.0
10003011700,Delaware,39.83951950073242,39.761600494384766,-75.53958129882812,-75.58032989501953,39.802345275878906,-75.5597915649414,1019.9959027917251,1290.0,99.52465834818776,77.01492537313433,3694.0,31678.0,20646.0,16927.0,111595.0,45.0,184540.0,11.25,46135.0,963183.1834411623,9720695.298986811,5898057.610125734,4662294.435638428,33330543.365551755,13012.572595214844,54574773.89374388,"[[0,161],[5,363],[10,328],[15,170],[20,67],[25,30],[30,11],[35,8],[40,9],[45,17],[50,13],[55,12],[60,4],[65,8],[70,6],[80,3],[85,2],[90,1],[95,1],[100,2],[105,3],[110,1],[115,2],[120,1],[125,3],[130,1],[140,1],[145,4],[150,3],[155,3],[160,2],[190,1],[205,1],[210,2],[215,1],[220,1],[225,2],[230,3],[235,1],[240,1],[245,2],[250,2],[255,1],[270,2],[280,1],[285,1],[300,1],[310,1],[325,1],[335,1],[360,1],[370,1],[375,1],[385,1],[415,1],[490,2],[535,1],[545,1],[610,1],[625,1],[650,1],[695,1],[705,1],[740,2],[755,1],[780,1],[795,1],[950,1],[1200,1],[1580,1],[1770,1],[2045,1]]",34680.12028488652,0.0
10003011800,Delaware,39.8388786315918,39.76810073852539,-75.56629180908203,-75.68173217773438,39.8093376159668,-75.61210632324219,1019.9934531450572,1346.0,93.3264355923435,74.6119733924612,2103.0,40780.0,19735.0,20428.0,20030.0,49.0,103076.0,12.25,25769.0,541468.0498931884,12380256.352172848,5554750.0254211435,5735234.587615966,5945221.2535156235,14353.582897949218,30156930.268618796,"[[0,217],[5,316],[10,281],[15,181],[20,139],[25,75],[30,38],[35,18],[40,15],[45,13],[50,6],[55,4],[60,4],[65,5],[70,2],[75,3],[80,2],[85,2],[90,2],[95,2],[100,1],[105,1],[110,1],[115,1],[130,1],[150,1],[155,1],[170,2],[185,1],[195,1],[210,1],[255,1],[260,1],[275,1],[310,1],[315,1],[335,1],[460,1],[585,1],[1060,1]]",19163.541953923224,0.0
10003011900,Delaware,39.80018997192383,39.752479553222656,-75.57528686523438,-75.64595794677734,39.77437210083008,-75.6141586303711,1020.0,1022.0,100.1410437235543,71.97183098591549,1225.0,25410.0,12427.0,11438.0,34245.0,40.0,84745.0,10.0,21186.25,318829.5687988281,7649716.760223388,3504640.1844604495,3175915.4762756354,10199548.564813232,12092.131335449218,24848650.554571524,"[[0,192],[5,291],[10,199],[15,149],[20,71],[25,35],[30,19],[35,6],[40,7],[45,4],[50,3],[55,1],[60,1],[70,5],[75,2],[80,3],[85,2],[90,1],[95,1],[100,1],[120,2],[125,1],[130,1],[135,2],[140,3],[145,1],[175,2],[180,1],[185,2],[195,1],[240,2],[250,1],[270,2],[285,1],[310,1],[395,1],[450,1],[600,2],[730,1],[840,1]]",15790.339174422812,0.0
10003012000,Delaware,39.76287078857422,39.72183990478515,-75.61531829833984,-75.63755798339844,39.73992919921875,-75.6280288696289,1020.0,1553.0,104.41696113074204,87.59165256627186,3849.0,25574.0,13958.0,16250.0,56605.0,34.0,116236.0,8.5,29059.0,1011085.5390869136,8073357.977221679,3958575.6700927746,4693388.460266112,17137421.508685302,10424.720825195312,34873829.155352846,"[[0,253],[5,659],[10,379],[15,110],[20,32],[25,15],[30,7],[35,20],[40,12],[45,4],[50,3],[55,8],[60,4],[65,2],[70,2],[75,5],[80,2],[85,2],[90,1],[95,2],[100,1],[125,2],[130,2],[135,1],[145,1],[155,1],[165,1],[170,3],[180,2],[240,1],[245,1],[255,2],[270,1],[315,2],[335,1],[360,1],[385,1],[475,1],[510,1],[560,1],[580,1],[810,1],[1960,1],[2075,1]]",22160.94549941615,0.0
10003012100,Delaware,39.76179885864258,39.73741912841797,-75.6043701171875,-75.62557983398438,39.7517204284668,-75.61717224121094,1020.0,886.0,101.46654445462876,80.03613369467028,1504.0,12180.0,9812.0,9636.0,16357.0,29.0,49489.0,7.25,12372.25,387020.7350646975,3802770.753515625,2765474.897174073,2682855.892230224,4915085.419384766,8630.835876464844,14553207.697369397,"[[0,221],[5,406],[10,157],[15,47],[20,13],[25,11],[30,5],[35,4],[40,4],[45,2],[65,1],[70,1],[80,1],[85,1],[90,1],[135,1],[155,1],[225,1],[240,1],[290,1],[335,1],[350,1],[465,1],[565,1],[600,1],[1035,1]]",9247.990554360556,0.0
10003012200,Delaware,39.75876998901367,39.73748016357422,-75.57952880859375,-75.62113189697266,39.74787902832031,-75.60073852539062,1020.0,1249.0,99.5483870967742,80.94620868438108,1145.0,16287.0,9873.0,8138.0,44998.0,26.0,80441.0,6.5,20110.25,298567.3676818847,5084127.614025879,2871786.122595215,2284233.1504394524,13415690.516662598,7960.525793457031,23954404.771405023,"[[0,352],[5,634],[10,157],[15,28],[20,9],[25,10],[30,9],[35,7],[40,2],[45,1],[50,2],[55,1],[60,3],[65,1],[70,3],[80,1],[90,1],[95,2],[105,1],[115,2],[120,1],[130,1],[140,2],[170,1],[205,1],[210,1],[215,1],[245,1],[250,1],[280,1],[305,1],[330,1],[335,1],[515,1],[525,1],[555,1],[575,1],[675,1],[800,1],[945,1],[950,1],[955,1]]",15222.081184296332,0.0
10003012300,Delaware,39.746280670166016,39.73871994018555,-75.58138275146484,-75.60482788085938,39.74216079711914,-75.59352111816406,1020.0,648.0,99.10600255427842,83.50515463917526,942.0,8642.0,5885.0,6145.0,14682.0,24.0,36296.0,6.0,9074.0,249153.8599975586,2763110.2734375,1685049.1529602048,1752219.4763854984,4426753.169274903,7134.268310546875,10876285.932055663,"[[0,228],[5,260],[10,61],[15,19],[20,8],[25,11],[30,5],[35,8],[40,5],[45,4],[50,4],[55,5],[60,5],[65,5],[70,2],[75,1],[80,1],[90,1],[100,2],[115,1],[120,1],[125,3],[135,1],[140,1],[155,1],[205,1],[210,1],[235,1],[260,1],[360,1]]",6911.4515272366225,0.0
10003012400,Delaware,39.741329193115234,39.72996139526367,-75.58023834228516,-75.62271118164062,39.73530578613281,-75.60282135009766,1020.0,1172.0,96.56441717791412,74.45997458703938,1912.0,13449.0,7279.0,9326.0,26668.0,24.0,58634.0,6.0,14658.5,501501.50513916014,4242130.680078126,2008657.6340515143,2651678.419122316,8040273.423071285,7017.27294921875,17444241.661462408,"[[0,459],[5,410],[10,136],[15,44],[20,17],[25,21],[30,19],[35,17],[40,8],[45,4],[50,4],[55,3],[60,4],[65,1],[70,3],[75,2],[80,4],[85,1],[95,2],[100,1],[110,1],[115,1],[120,1],[125,1],[135,1],[175,1],[190,1],[240,2],[320,1],[335,1],[1330,1]]",11085.128822998096,0.0
10003012500,Delaware,39.741920471191406,39.722869873046875,-75.57306671142578,-75.60719299316406,39.73055267333984,-75.58966064453125,1020.0,1548.0,102.35487404162104,82.82504012841092,1194.0,14443.0,13725.0,12278.0,6866.0,23.0,48506.0,5.75,12126.5,314306.575402832,4543818.367358398,3891975.561468504,3391402.2277954095,2047504.6807128903,6988.017053222656,14189007.412738051,"[[0,587],[5,585],[10,239],[15,92],[20,25],[25,4],[30,4],[35,3],[40,1],[50,2],[60,1],[65,1],[85,1],[120,2],[135,1]]",9016.55561148023,0.0
10003012600,Delaware,39.732208251953125,39.71546173095703,-75.59393310546875,-75.61853790283203,39.72444152832031,-75.60753631591797,1020.0,1021.0,102.51517779705117,86.37901861252115,946.0,11722.0,6039.0,9741.0,16199.0,23.0,44647.0,5.75,11161.75,249579.73500366212,3710589.022998046,1684841.8269409176,2845050.7205383307,4875299.03878174,7027.565087890624,13365360.3442627,"[[0,342],[5,520],[10,103],[15,34],[20,3],[25,5],[30,1],[35,1],[45,2],[50,1],[55,1],[105,1],[120,1],[165,1],[180,1],[190,1],[255,1],[740,1],[2410,1]]",8493.160325177583,0.0
10003012700,Delaware,39.72499084472656,39.6968994140625,-75.60814666748047,-75.65007019042969,39.71045684814453,-75.62828826904297,1020.0,1510.0,102.69953051643192,86.28571428571429,2394.0,20208.0,15507.0,17149.0,55247.0,31.0,110505.0,7.75,27626.25,629513.353411865,6369490.979833986,4374214.407696535,4873555.991448974,16767497.010699462,9493.264013671876,33014271.74309082,"[[0,331],[5,642],[10,252],[15,115],[20,41],[25,26],[30,17],[35,9],[40,4],[45,8],[50,3],[55,9],[60,3],[65,2],[70,1],[75,4],[80,5],[85,2],[90,2],[95,2],[100,2],[120,2],[125,1],[145,1],[155,1],[170,2],[175,1],[180,1],[205,1],[210,3],[225,1],[240,1],[250,2],[255,3],[295,1],[300,1],[325,1],[350,1],[360,1],[390,1],[615,1],[900,1],[1155,1],[2615,1]]",20979.269971827907,0.0
10003012900,Delaware,39.73569107055664,39.70880126953125,-75.5602798461914,-75.6120376586914,39.722171783447266,-75.58202362060547,1020.0,1315.0,98.73798076923076,80.03651856360317,5659.0,17611.0,14581.0,15605.0,95528.0,30.0,148984.0,7.5,37246.0,1483770.8221435547,5650997.818615724,4174735.06307373,4478612.995532226,28917238.547125246,9009.692041015624,44705355.24649049,"[[0,400],[5,399],[10,192],[15,48],[20,27],[25,18],[30,20],[35,23],[40,15],[45,9],[50,8],[55,14],[60,12],[65,8],[70,4],[75,8],[80,9],[85,5],[90,9],[95,5],[100,2],[105,7],[110,6],[115,3],[120,4],[125,4],[130,4],[135,2],[140,3],[150,2],[155,6],[160,1],[165,1],[170,2],[175,2],[185,1],[190,4],[200,1],[205,2],[210,1],[215,1],[225,1],[250,1],[255,1],[270,1],[275,1],[280,1],[290,2],[320,1],[330,1],[335,1],[360,1],[375,1],[380,1],[390,1],[435,1],[480,1],[525,1],[960,1],[1040,1],[1065,1],[1280,1],[1420,1]]",28408.493278331283,0.0
10003013000,Delaware,39.72536849975586,39.71257019042969,-75.63262939453125,-75.65289306640625,39.719200134277344,-75.6426010131836,1020.0,702.0,100.73982737361284,85.92411260709915,1421.0,7946.0,5811.0,7313.0,1763.0,29.0,24254.0,7.25,6063.5,372909.07013549807,2487697.960992431,1620319.517999268,2124526.397161866,516903.11645507807,8589.91219482422,7122356.062744134,"[[0,164],[5,313],[10,150],[15,63],[20,6],[25,4],[50,1],[110,1]]",4525.976881712243,0.0
10003013100,Delaware,39.735111236572266,39.71828842163086,-75.63365173339844,-75.65821838378906,39.72633743286133,-75.64521789550781,1020.0,804.0,99.04255319148936,86.35875402792696,1525.0,11060.0,6555.0,6063.0,18427.0,30.0,43630.0,7.5,10907.5,398105.93255615217,3426433.810498049,1884781.0188659665,1708029.1262512212,5551387.350506591,9041.025622558593,12968737.238677973,"[[0,163],[5,406],[10,131],[15,48],[20,8],[25,8],[30,4],[35,4],[40,2],[45,2],[50,1],[55,1],[65,2],[80,2],[85,2],[90,1],[95,1],[100,1],[115,1],[120,3],[125,2],[150,1],[155,1],[160,1],[170,2],[190,1],[240,1],[245,1],[310,1],[330,1],[415,1]]",8241.121956017785,0.0
10003013200,Delaware,39.74100875854492,39.72829818725586,-75.63440704345703,-75.65585327148438,39.735225677490234,-75.64518737792969,1020.0,829.0,99.4786235662148,86.89727463312369,1100.0,10394.0,8839.0,11011.0,9862.0,35.0,41206.0,8.75,10301.5,286556.9562927246,3228065.37748413,2480980.8441894534,3130124.2798034656,2960632.9021850587,10270.853497314452,12086360.359954838,"[[0,130],[5,364],[10,212],[15,80],[20,14],[25,7],[30,2],[35,1],[40,1],[45,3],[50,1],[55,1],[65,1],[70,1],[75,1],[90,2],[120,1],[125,2],[165,1],[205,1],[285,1],[335,1],[610,1]]",7680.406187404598,0.0
10003013300,Delaware,39.73490905761719,39.71977996826172,-75.64927673339844,-75.66974639892578,39.72761154174805,-75.6605224609375,1020.0,754.0,99.7560975609756,92.1760391198044,2330.0,10322.0,9571.0,9282.0,22339.0,42.0,53844.0,10.5,13461.0,613880.2578979492,3231502.0499206544,2739504.4436523453,2662430.4093505847,6776191.153131106,12477.967419433591,16023508.313952638,"[[0,72],[5,262],[10,265],[15,116],[20,22],[25,3],[30,1],[35,2],[50,2],[75,1],[85,1],[105,1],[120,1],[130,1],[155,1],[420,1],[1345,1],[2830,1]]",10182.308712733991,0.0
10003013400,Delaware,39.75307083129883,39.73112869262695,-75.63775634765625,-75.66616821289062,39.74256134033203,-75.654296875,1020.0,848.0,100.59055118110236,82.97455968688845,2087.0,12839.0,8343.0,9880.0,5601.0,35.0,38750.0,8.75,9687.5,547861.8876342773,3943377.842437744,2352691.3860412594,2807880.843927001,1656128.459942627,10385.988134765625,11307940.419982923,"[[0,147],[5,347],[10,256],[15,66],[20,6],[25,8],[30,2],[40,1],[45,2],[50,1],[65,1],[75,3],[80,1],[85,3],[100,1],[150,1],[205,1],[740,1]]",7185.750960743643,0.0
10003013501,Delaware,39.81352996826172,39.73891067504883,-75.63114166259766,-75.70613861083984,39.781105041503906,-75.66085815429688,1020.0,1505.0,81.13287904599659,79.00262467191601,2296.0,33437.0,18038.0,20025.0,14832.0,45.0,88628.0,11.25,22157.0,595213.6179077147,10279119.731024168,5040361.436511229,5684066.1393432645,4299424.16184082,13671.053857421875,25898185.086627208,"[[0,172],[5,441],[10,428],[15,277],[20,106],[25,30],[30,20],[35,6],[40,3],[45,3],[55,1],[60,1],[65,1],[75,1],[80,2],[95,1],[115,2],[125,1],[135,1],[145,1],[150,1],[160,1],[170,1],[285,1],[525,1],[595,1],[865,1]]",16457.277050990106,0.0
10003013503,Delaware,39.79972076416016,39.76277923583984,-75.66417694091797,-75.72501373291016,39.78102493286133,-75.69499206542969,1020.0,2379.0,100.03548616039744,84.39162823696346,4683.0,57279.0,31414.0,33313.0,20442.0,44.0,147131.0,11.0,36782.75,1214111.2893615726,17631791.837866217,8879699.830743406,9383125.12162476,6070560.577899171,12820.657080078125,43179288.65749508,"[[0,261],[5,735],[10,764],[15,352],[20,126],[25,40],[30,19],[35,6],[40,10],[45,5],[50,4],[55,8],[60,2],[65,4],[70,3],[75,4],[80,2],[85,2],[90,1],[95,1],[100,3],[105,1],[110,2],[115,1],[120,3],[125,2],[130,1],[145,1],[150,1],[155,1],[185,2],[190,1],[195,1],[230,1],[265,1],[275,1],[295,1],[330,1],[340,1],[500,1],[565,1],[850,1],[1150,1]]",27438.738039910157,0.0
10003013505,Delaware,39.78601837158203,39.745399475097656,-75.70269012451172,-75.73943328857422,39.76507186889648,-75.71814727783203,1020.0,1005.0,100.42408821034776,84.88175675675676,1100.0,23142.0,11953.0,13433.0,1867.0,43.0,51495.0,10.75,12873.75,281810.2424194336,7156845.454083251,3334667.940924074,3771526.3476806646,547641.1269042968,12727.502807617188,15092491.112011712,"[[0,118],[5,319],[10,326],[15,146],[20,60],[25,14],[30,7],[35,5],[40,1],[45,1],[50,4],[75,1],[145,1],[440,2]]",9590.68393361035,0.0
10003013506,Delaware,39.77293014526367,39.72901153564453,-75.71820831298828,-75.76600646972656,39.75013732910156,-75.74049377441406,1020.0,1500.0,100.29691211401423,88.80994671403197,567.0,33207.0,18843.0,22057.0,375.0,47.0,75049.0,11.75,18762.25,147919.2762817383,10210606.093725584,5248118.064324951,6185641.534405516,102491.21605834964,14116.915069580078,21894776.184796147,"[[0,84],[5,393],[10,661],[15,225],[20,95],[25,22],[30,8],[35,9],[40,1],[70,1],[75,1]]",13913.26830190389,0.0
10003013604,Delaware,39.73601150512695,39.7093391418457,-75.66564178466797,-75.69918823242188,39.722801208496094,-75.68209075927734,1020.0,1424.0,99.75384615384615,87.8470080197409,3534.0,25401.0,16789.0,19015.0,15384.0,40.0,80123.0,10.0,20030.75,922286.3658264156,7877105.834094239,4673556.381353759,5499729.736987307,4595713.324908447,11926.360375976565,23568391.643170167,"[[0,213],[5,487],[10,421],[15,176],[20,77],[25,18],[30,6],[35,2],[40,5],[45,2],[50,2],[55,1],[60,2],[75,3],[80,1],[90,1],[170,1],[345,1],[365,1],[490,1],[605,1],[615,1],[1545,1]]",14976.785038043963,0.0
10003013607,Delaware,39.75096893310547,39.72185134887695,-75.6836166381836,-75.71820831298828,39.73782730102539,-75.70073699951172,1020.0,1160.0,116.40838650866,90.8379013312451,4817.0,27419.0,15224.0,16360.0,19534.0,31.0,83354.0,7.75,20838.5,1246842.9597656254,8556610.6986145,4357030.273437503,4706244.988964843,5871442.777435303,9244.894470214844,24738171.698217742,"[[0,354],[5,360],[10,163],[15,76],[20,29],[25,33],[30,32],[35,24],[40,22],[45,9],[50,14],[55,4],[60,5],[65,1],[70,2],[75,2],[80,3],[85,2],[90,2],[95,1],[125,2],[135,2],[140,2],[145,2],[150,1],[160,1],[190,2],[240,1],[280,1],[290,2],[310,1],[340,1],[405,1],[420,2],[1790,1]]",15720.134210592025,0.0
10003013608,Delaware,39.7134895324707,39.702030181884766,-75.68167114257812,-75.69624328613281,39.7086181640625,-75.68965911865234,1020.0,537.0,100.0,90.25210084033614,2006.0,7930.0,5870.0,7001.0,6697.0,38.0,29504.0,9.5,7376.0,522951.64454956073,2455873.392596435,1604740.2583435057,2053705.2323242193,2027452.8010559075,11274.605444335935,8664723.328869628,"[[0,62],[5,233],[10,167],[15,39],[20,18],[25,2],[35,2],[40,1],[45,1],[50,1],[60,2],[70,1],[75,2],[85,1],[135,1],[190,1],[365,1],[380,1],[535,1]]",5506.090558717051,0.0
10003013610,Delaware,39.74040985107422,39.689170837402344,-75.7115478515625,-75.76728057861328,39.714576721191406,-75.73786926269531,1020.0,1472.0,99.42889777270132,84.5491097070649,2092.0,29234.0,20327.0,20496.0,25650.0,43.0,97799.0,10.75,24449.75,540318.787689209,9042312.729040528,5723895.299993894,5732645.912200925,7594960.552325443,12775.20615234375,28634133.281250022,"[[0,140],[5,469],[10,523],[15,192],[20,62],[25,22],[30,5],[35,6],[40,6],[45,3],[50,4],[55,3],[60,4],[65,6],[70,3],[75,2],[80,5],[85,2],[90,1],[115,1],[125,1],[155,1],[175,1],[205,2],[215,1],[385,1],[425,1],[490,1],[535,1],[635,1],[715,1],[1575,1]]",18195.86441861662,0.0
10003013611,Delaware,39.745399475097656,39.711181640625,-75.69561767578125,-75.72474670410156,39.72659683227539,-75.70903778076172,1020.0,1224.0,102.939015429831,87.36616702355461,1165.0,27379.0,12692.0,14310.0,6756.0,41.0,62302.0,10.25,15575.5,299691.48043823254,8423797.299432375,3558357.514929198,4052305.9683166496,2014631.500042725,11949.493408203123,18348783.763159167,"[[0,130],[5,455],[10,411],[15,139],[20,28],[25,15],[30,13],[35,6],[40,3],[45,3],[50,2],[55,1],[65,2],[75,2],[80,3],[85,2],[95,1],[100,1],[105,1],[120,1],[125,1],[140,1],[240,1],[250,1],[340,1]]",11659.929718200428,0.0
10003013612,Delaware,39.77531814575195,39.74195098876953,-75.67733764648438,-75.70665740966797,39.75877380371094,-75.69251251220703,1020.0,1636.0,101.02739726027396,92.42937853107344,1047.0,42406.0,18669.0,19130.0,3946.0,41.0,85198.0,10.25,21299.5,271919.00336303713,13203237.19434204,5295489.944848634,5376740.41119385,1180866.6600402826,12394.81787109375,25328253.21378785,"[[0,150],[5,587],[10,579],[15,181],[20,53],[25,22],[30,12],[35,10],[40,12],[50,4],[55,4],[60,2],[70,5],[75,1],[80,2],[85,2],[90,2],[95,2],[110,1],[145,1],[200,1],[255,1],[345,1],[510,1]]",16095.10778313859,0.0
10003013613,Delaware,39.77061080932617,39.73038101196289,-75.65966796875,-75.69223022460938,39.74913024902344,-75.6727294921875,1020.0,1539.0,99.16851441241684,86.02571268865287,2650.0,30131.0,17520.0,17216.0,12212.0,39.0,79729.0,9.75,19932.25,700864.187054443,9267554.452954102,4944080.848590088,4863441.1499938965,3623939.803857421,11506.467846679689,23399880.44244995,"[[0,237],[5,547],[10,497],[15,142],[20,44],[25,23],[30,14],[35,9],[40,3],[45,3],[50,2],[55,1],[75,2],[80,1],[85,2],[90,1],[95,1],[100,1],[115,1],[120,1],[150,1],[190,1],[290,1],[405,1],[420,1],[590,1],[745,1]]",14869.702804012057,0.0
10003013614,Delaware,39.72372055053711,39.70703887939453,-75.64008331298828,-75.67552185058594,39.71530532836914,-75.65756225585938,1020.0,725.0,110.67567567567568,88.52258852258852,2679.0,11607.0,9153.0,9971.0,9776.0,38.0,43186.0,9.5,10796.5,704804.6191711426,3647216.8399047856,2589195.196160889,2872428.939764405,2939795.6397521966,11137.023107910156,12753441.234753404,"[[0,93],[5,303],[10,209],[15,53],[20,15],[25,5],[30,6],[35,4],[40,3],[45,2],[50,4],[55,2],[60,4],[65,2],[70,5],[75,2],[80,3],[85,1],[90,1],[100,1],[105,1],[120,1],[140,1],[210,1],[220,1],[515,1],[745,1]]",8104.309821395002,0.0
10003013615,Delaware,39.7157096862793,39.697509765625,-75.65086364746094,-75.69969940185547,39.705928802490234,-75.67159271240234,1020.0,1138.0,120.91078066914498,87.47117601844735,5805.0,20007.0,18191.0,17217.0,14064.0,30.0,75284.0,7.5,18821.0,1554564.1457458492,6327629.879345706,5350917.960498048,4863612.884857178,4223738.276110841,9122.962426757813,22320463.146557614,"[[0,311],[5,415],[10,194],[15,82],[20,38],[25,16],[30,5],[35,6],[40,3],[45,1],[50,3],[55,1],[60,5],[65,4],[70,6],[80,2],[85,3],[90,3],[95,1],[100,8],[105,1],[110,1],[120,2],[125,1],[140,2],[145,1],[150,1],[155,3],[160,2],[165,4],[170,1],[175,1],[195,3],[200,1],[205,2],[225,1],[280,1],[295,1],[320,1],[1050,1]]",14183.77560746486,0.0
10003013700,Delaware,39.72027969360352,39.6887092590332,-75.69389343261719,-75.72415924072266,39.7036018371582,-75.70903015136719,1020.0,856.0,98.67424242424242,82.14971209213051,2349.0,15271.0,10258.0,12121.0,11675.0,37.0,51674.0,9.25,12918.5,597766.1613708496,4737469.45248413,2831930.9502014164,3454804.9970886237,3456964.9739868157,10691.61708984375,15078936.535131834,"[[0,125],[5,335],[10,208],[15,75],[20,39],[25,18],[30,10],[35,9],[40,8],[45,4],[50,9],[55,2],[60,1],[65,2],[75,2],[90,1],[105,1],[125,1],[145,1],[290,2],[315,1],[340,1],[1030,1]]",9582.070533625958,0.0
